Bldg,CZ,Kind,TechID,MappedRun,srcCool,fileCool,MATCH
DMo,1,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,656.31,656.31,Y
DMo,1,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,418.58,418.58,Y
DMo,2,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,2999.18,2999.18,Y
DMo,2,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1912.79,1912.79,Y
DMo,3,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,3463.04,3463.04,Y
DMo,3,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2208.63,2208.63,Y
DMo,4,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,6385.07,6385.07,Y
DMo,4,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4072.21,4072.21,Y
DMo,5,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,2854.52,2854.52,Y
DMo,5,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1820.53,1820.53,Y
DMo,6,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,5020.42,5020.42,Y
DMo,6,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,3201.88,3201.88,Y
DMo,7,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,4275.98,4275.98,Y
DMo,7,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2727.1,2727.1,Y
DMo,8,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8042.84,8042.84,Y
DMo,8,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5129.49,5129.49,Y
DMo,9,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8687.73,8687.73,Y
DMo,9,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5540.78,5540.78,Y
DMo,10,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,7507.32,7507.32,Y
DMo,10,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4787.95,4787.95,Y
DMo,11,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,10936.86,10936.86,Y
DMo,11,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,6975.21,6975.21,Y
DMo,12,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,6870.54,6870.54,Y
DMo,12,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4381.83,4381.83,Y
DMo,13,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,11710.3,11710.3,Y
DMo,13,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,7468.49,7468.49,Y
DMo,14,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8780.73,8780.73,Y
DMo,14,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5600.1,5600.1,Y
DMo,15,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,21734.92,21734.92,Y
DMo,15,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,13861.9,13861.9,Y
DMo,16,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,3501.87,3501.87,Y
DMo,16,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2233.39,2233.39,Y
DMo,1,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,656.31,656.31,Y
DMo,1,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,418.58,418.58,Y
DMo,2,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,2999.18,2999.18,Y
DMo,2,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1912.79,1912.79,Y
DMo,3,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,3463.04,3463.04,Y
DMo,3,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2208.63,2208.63,Y
DMo,4,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,6385.07,6385.07,Y
DMo,4,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4072.21,4072.21,Y
DMo,5,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,2854.52,2854.52,Y
DMo,5,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1820.53,1820.53,Y
DMo,6,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,5020.42,5020.42,Y
DMo,6,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,3201.88,3201.88,Y
DMo,7,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,4275.98,4275.98,Y
DMo,7,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2727.1,2727.1,Y
DMo,8,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8042.84,8042.84,Y
DMo,8,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5129.49,5129.49,Y
DMo,9,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8687.73,8687.73,Y
DMo,9,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5540.78,5540.78,Y
DMo,10,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,7507.32,7507.32,Y
DMo,10,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4787.95,4787.95,Y
DMo,11,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,10936.86,10936.86,Y
DMo,11,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,6975.21,6975.21,Y
DMo,12,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,6870.54,6870.54,Y
DMo,12,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4381.83,4381.83,Y
DMo,13,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,11710.3,11710.3,Y
DMo,13,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,7468.49,7468.49,Y
DMo,14,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,8780.73,8780.73,Y
DMo,14,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5600.1,5600.1,Y
DMo,15,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,21734.92,21734.92,Y
DMo,15,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,13861.9,13861.9,Y
DMo,16,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,3501.87,3501.87,Y
DMo,16,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2233.39,2233.39,Y
DMo,1,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,829.45,829.45,Y
DMo,1,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,418.58,418.58,Y
DMo,2,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,3790.38,3790.38,Y
DMo,2,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1912.79,1912.79,Y
DMo,3,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,4376.61,4376.61,Y
DMo,3,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2208.63,2208.63,Y
DMo,4,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,8069.47,8069.47,Y
DMo,4,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4072.21,4072.21,Y
DMo,5,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,3607.56,3607.56,Y
DMo,5,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1820.53,1820.53,Y
DMo,6,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,6344.82,6344.82,Y
DMo,6,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,3201.88,3201.88,Y
DMo,7,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,5404.0,5404.0,Y
DMo,7,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2727.1,2727.1,Y
DMo,8,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,10164.57,10164.57,Y
DMo,8,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5129.49,5129.49,Y
DMo,9,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,10979.58,10979.58,Y
DMo,9,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5540.78,5540.78,Y
DMo,10,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,9487.78,9487.78,Y
DMo,10,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4787.95,4787.95,Y
DMo,11,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,13822.05,13822.05,Y
DMo,11,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,6975.21,6975.21,Y
DMo,12,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,8683.02,8683.02,Y
DMo,12,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4381.83,4381.83,Y
DMo,13,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,14799.52,14799.52,Y
DMo,13,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,7468.49,7468.49,Y
DMo,14,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,11097.12,11097.12,Y
DMo,14,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5600.1,5600.1,Y
DMo,15,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,27468.67,27468.67,Y
DMo,15,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,13861.9,13861.9,Y
DMo,16,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,4425.68,4425.68,Y
DMo,16,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2233.39,2233.39,Y
DMo,1,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,829.45,829.45,Y
DMo,1,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,418.58,418.58,Y
DMo,2,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,3790.38,3790.38,Y
DMo,2,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1912.79,1912.79,Y
DMo,3,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,4376.61,4376.61,Y
DMo,3,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2208.63,2208.63,Y
DMo,4,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,8069.47,8069.47,Y
DMo,4,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4072.21,4072.21,Y
DMo,5,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,3607.56,3607.56,Y
DMo,5,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1820.53,1820.53,Y
DMo,6,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,6344.82,6344.82,Y
DMo,6,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,3201.88,3201.88,Y
DMo,7,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,5404.0,5404.0,Y
DMo,7,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2727.1,2727.1,Y
DMo,8,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,10164.57,10164.57,Y
DMo,8,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5129.49,5129.49,Y
DMo,9,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,10979.58,10979.58,Y
DMo,9,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5540.78,5540.78,Y
DMo,10,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,9487.78,9487.78,Y
DMo,10,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4787.95,4787.95,Y
DMo,11,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,13822.05,13822.05,Y
DMo,11,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,6975.21,6975.21,Y
DMo,12,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,8683.02,8683.02,Y
DMo,12,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4381.83,4381.83,Y
DMo,13,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,14799.52,14799.52,Y
DMo,13,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,7468.49,7468.49,Y
DMo,14,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,11097.12,11097.12,Y
DMo,14,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5600.1,5600.1,Y
DMo,15,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,27468.67,27468.67,Y
DMo,15,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,13861.9,13861.9,Y
DMo,16,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,4425.68,4425.68,Y
DMo,16,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2233.39,2233.39,Y
DMo,1,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,1126.67,1126.67,Y
DMo,1,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,418.58,418.58,Y
DMo,2,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,5148.6,5148.6,Y
DMo,2,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1912.79,1912.79,Y
DMo,3,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,5944.89,5944.89,Y
DMo,3,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2208.63,2208.63,Y
DMo,4,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,10961.04,10961.04,Y
DMo,4,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4072.21,4072.21,Y
DMo,5,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,4900.27,4900.27,Y
DMo,5,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,1820.53,1820.53,Y
DMo,6,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,8618.38,8618.38,Y
DMo,6,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,3201.88,3201.88,Y
DMo,7,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,7340.44,7340.44,Y
DMo,7,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,2727.1,2727.1,Y
DMo,8,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,13806.88,13806.88,Y
DMo,8,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5129.49,5129.49,Y
DMo,9,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,14913.93,14913.93,Y
DMo,9,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,5540.78,5540.78,Y
DMo,10,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,12887.57,12887.57,Y
DMo,10,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4787.95,4787.95,Y
DMo,11,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,18774.95,18774.95,Y
DMo,11,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,6975.21,6975.21,Y
DMo,12,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,11794.43,11794.43,Y
DMo,12,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,4381.83,4381.83,Y
DMo,13,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,20102.68,20102.68,Y
DMo,13,meas,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,LRM AOE R22 R410a rDXGF Measure,7468.49,7468.49,Y
DMo,14,base,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,15073.59,15073.59,Y
